53.3,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
53.4,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
53.6,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
53.8,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
54.2,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
54.4,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
54.5,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
55.0,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
55.9,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
56.2,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
56.3,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
56.6,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
56.8,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
56.9,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
57.2,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
57.4,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
57.5,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
57.6,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
57.8,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
58.1,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
58.2,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
58.3,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
58.7,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
58.9,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
59.2,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
59.3,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
59.4,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
59.5,"[50, 60[","[40, 60[","[40, 80[","[0, 80[","[0, 160["
60.2,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
60.8,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
61.0,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
61.1,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
61.2,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
61.4,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
61.8,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
61.9,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
62.0,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
62.1,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
62.4,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
62.5,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
62.7,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
62.8,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
62.9,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
63.0,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
63.2,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
63.3,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
63.4,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
63.5,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
63.6,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
63.7,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
63.8,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
64.1,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
64.2,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
64.5,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
64.6,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
64.7,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
64.8,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
64.9,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
65.0,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
65.1,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
65.2,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
65.5,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
65.6,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
65.7,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
65.8,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
65.9,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
66.0,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
66.1,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
66.2,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
66.3,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
66.4,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
66.5,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
66.6,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
66.7,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
66.8,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
66.9,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
67.0,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
67.1,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
67.2,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
67.3,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
67.4,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
67.5,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
67.6,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
67.7,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
67.8,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
67.9,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
68.0,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
68.1,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
68.2,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
68.3,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
68.4,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
68.5,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
68.7,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
68.8,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
68.9,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
69.0,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
69.1,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
69.2,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
69.3,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
69.4,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
69.5,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
69.6,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
69.7,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
69.8,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
69.9,"[60, 70[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
70.0,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
70.1,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
70.2,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
70.3,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
70.4,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
70.5,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
70.6,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
70.7,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
70.8,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
71.0,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
71.2,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
71.3,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
71.4,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
71.5,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
71.7,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
71.8,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
71.9,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
72.0,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
72.1,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
72.2,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
72.3,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
72.5,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
72.6,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
72.7,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
72.8,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
72.9,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
73.1,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
73.2,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
73.3,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
73.4,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
73.5,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
73.6,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
73.7,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
73.8,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
73.9,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
74.0,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
74.1,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
74.2,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
74.3,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
74.4,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
74.5,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
74.6,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
74.7,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
74.8,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
74.9,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
75.0,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
75.1,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
75.2,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
75.3,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
75.4,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
75.5,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
75.6,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
75.7,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
75.8,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
75.9,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
76.0,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
76.1,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
76.2,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
76.3,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
76.4,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
76.5,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
76.6,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
76.7,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
76.9,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
77.0,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
77.1,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
77.2,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
77.3,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
77.4,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
77.5,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
77.6,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
77.7,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
77.8,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
77.9,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
78.0,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
78.1,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
78.2,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
78.3,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
78.4,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
78.5,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
78.6,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
78.7,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
78.8,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
78.9,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
79.0,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
79.1,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
79.2,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
79.3,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
79.4,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
79.5,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
79.6,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
79.7,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
79.8,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
79.9,"[70, 80[","[60, 80[","[40, 80[","[0, 80[","[0, 160["
80.0,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
80.1,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
80.2,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
80.3,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
80.4,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
80.5,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
80.6,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
80.7,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
80.8,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
80.9,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
81.0,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
81.1,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
81.2,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
81.3,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
81.4,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
81.5,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
81.6,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
81.7,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
81.8,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
81.9,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
82.0,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
82.1,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
82.2,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
82.3,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
82.4,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
82.5,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
82.6,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
82.7,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
82.8,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
82.9,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
83.0,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
83.1,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
83.2,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
83.3,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
83.4,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
83.5,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
83.6,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
83.7,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
83.8,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
83.9,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
84.0,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
84.1,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
84.2,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
84.3,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
84.4,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
84.5,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
84.6,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
84.7,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
84.9,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
85.0,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
85.1,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
85.2,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
85.3,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
85.4,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
85.5,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
85.6,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
85.7,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
85.8,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
85.9,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
86.0,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
86.1,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
86.2,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
86.3,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
86.4,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
86.5,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
86.6,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
86.7,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
86.8,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
86.9,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
87.0,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
87.1,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
87.2,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
87.3,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
87.4,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
87.5,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
87.6,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
87.7,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
87.8,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
87.9,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
88.0,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
88.1,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
88.2,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
88.3,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
88.4,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
88.5,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
88.6,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
88.7,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
88.8,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
88.9,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
89.0,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
89.1,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
89.2,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
89.3,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
89.4,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
89.5,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
89.6,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
89.7,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
89.8,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
89.9,"[80, 90[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
90.0,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
90.1,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
90.2,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
90.3,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
90.4,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
90.5,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
90.6,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
90.7,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
90.8,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
90.9,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
91.0,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
91.1,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
91.2,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
91.3,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
91.4,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
91.5,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
91.6,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
91.7,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
91.8,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
91.9,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
92.0,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
92.2,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
92.3,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
92.4,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
92.5,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
92.6,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
92.8,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
